api-1  | {"correlation_id": "019d5c2e-9cd5-7b0f-9de1-4de557a214ff", "event_id": "UUID('019d5c2e-9ce5-76e8-867f-a449e1bf5067')", "total_latency_ms": 153.8, "db_insert_ms": 96.9, "redis_enqueue_ms": 152.8, "idempotency_set_ms": 153.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:47:32.088128Z"}
api-1  | {"correlation_id": "019d5c2f-f4d9-7372-8657-f572bd0dd220", "event_id": "UUID('019d5c2f-f4ec-755b-86d4-18a45c679007')", "total_latency_ms": 56.37, "redis_enqueue_ms": 50.1, "idempotency_set_ms": 56.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.059698Z"}
api-4  | {"correlation_id": "019d5c2f-f706-7529-87be-13127a345e51", "event_id": "UUID('019d5c2f-f740-7b52-90f3-fd44f12d4615')", "total_latency_ms": 53.73, "idempotency_set_ms": 53.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.654669Z"}
api-4  | {"correlation_id": "019d5c2f-f716-7b55-9049-4bbb70cdfce0", "event_id": "UUID('019d5c2f-f73e-739e-8da3-ad871a661b2f')", "total_latency_ms": 59.34, "redis_enqueue_ms": 51.5, "idempotency_set_ms": 59.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.662209Z"}
api-2  | {"correlation_id": "019d5c2f-e947-7c0d-a40c-3d7faceefab4", "event_id": "UUID('019d5c2f-e952-7580-9321-f71a261e4dc2')", "total_latency_ms": 51.06, "idempotency_set_ms": 51.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.092008Z"}
api-2  | {"correlation_id": "019d5c2f-e95b-76fe-a03b-60a35607ecd6", "event_id": "UUID('019d5c2f-e95e-7de0-a8e8-c4f818f1cd3d')", "total_latency_ms": 50.67, "idempotency_set_ms": 50.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.108295Z"}
api-2  | {"correlation_id": "019d5c2f-e963-71c4-8abf-7b3e859c02e1", "event_id": "UUID('019d5c2f-e978-7ce1-956d-6948d6250e56')", "total_latency_ms": 59.14, "db_insert_ms": 51.9, "redis_enqueue_ms": 56.3, "idempotency_set_ms": 59.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.125207Z"}
api-4  | {"correlation_id": "019d5c2f-f7db-7aa4-8035-35920a1e96af", "event_id": "UUID('019d5c2f-f7ea-7db7-b347-d7bb3111ad46')", "total_latency_ms": 50.72, "idempotency_set_ms": 50.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.815018Z"}
api-4  | {"correlation_id": "019d5c2f-f799-713c-959a-5dccc7cd7adb", "event_id": "UUID('019d5c2f-f7ad-72f9-bde5-18a96e2bd954')", "total_latency_ms": 212.13, "db_insert_ms": 206.7, "redis_enqueue_ms": 211.4, "idempotency_set_ms": 212.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.917936Z"}
api-4  | {"correlation_id": "019d5c2f-f79d-7a98-9a72-97bcbe1f09a9", "event_id": "UUID('019d5c2f-f7bf-72b8-a021-bc633bbb84f7')", "total_latency_ms": 256.74, "db_insert_ms": 225.7, "redis_enqueue_ms": 253.2, "idempotency_set_ms": 256.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.965661Z"}
api-4  | {"correlation_id": "019d5c2f-f845-71b0-82f7-89c906f8cd0f", "event_id": "UUID('019d5c2f-f8a1-7688-ae0a-abd9e7303ba8')", "total_latency_ms": 67.71, "db_insert_ms": 62.8, "redis_enqueue_ms": 64.8, "idempotency_set_ms": 67.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.993007Z"}
api-4  | {"correlation_id": "019d5c2f-f86c-72b8-b391-9462757f95db", "event_id": "UUID('019d5c2f-f8a3-7bb6-a8d8-135462b7d9d6')", "total_latency_ms": 64.24, "redis_enqueue_ms": 59.2, "idempotency_set_ms": 64.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.005559Z"}
api-4  | {"correlation_id": "019d5c2f-f869-7688-9555-691ad5962867", "event_id": "UUID('019d5c2f-f8a2-7007-95d7-f6c4d2e9f5cd')", "total_latency_ms": 69.59, "db_insert_ms": 50.9, "redis_enqueue_ms": 61.4, "idempotency_set_ms": 69.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.009042Z"}
api-4  | {"correlation_id": "019d5c2f-f7ea-7007-9c2f-df08969f1b1d", "event_id": "UUID('019d5c2f-f855-77a5-8663-0f1c7e6ab911')", "total_latency_ms": 179.38, "db_insert_ms": 155.3, "redis_enqueue_ms": 167.3, "idempotency_set_ms": 179.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.022530Z"}
api-4  | {"correlation_id": "019d5c2f-f80b-7a2b-9e9d-3b99b2439d07", "event_id": "UUID('019d5c2f-f870-7026-991a-f16c719367bb')", "total_latency_ms": 125.63, "db_insert_ms": 99.0, "redis_enqueue_ms": 114.2, "idempotency_set_ms": 125.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.023221Z"}
api-4  | {"correlation_id": "019d5c2f-f852-7b7a-8569-5bb0fd32b243", "event_id": "UUID('019d5c2f-f894-789f-a4c8-9e1fd2c8af07')", "total_latency_ms": 94.07, "db_insert_ms": 66.2, "redis_enqueue_ms": 82.2, "idempotency_set_ms": 94.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.023996Z"}
api-4  | {"correlation_id": "019d5c2f-f853-7b31-a987-84942ccca398", "event_id": "UUID('019d5c2f-f8a0-7ddf-997c-b66dd2d2cacc')", "total_latency_ms": 119.37, "db_insert_ms": 80.8, "redis_enqueue_ms": 92.6, "idempotency_set_ms": 119.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.051732Z"}
api-4  | {"correlation_id": "019d5c2f-f8d7-7203-b7fb-3e0d90e18ec5", "event_id": "UUID('019d5c2f-f921-7b14-86f8-ba38e84915c2')", "total_latency_ms": 56.9, "db_insert_ms": 51.3, "redis_enqueue_ms": 56.4, "idempotency_set_ms": 56.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.125032Z"}
api-4  | {"correlation_id": "019d5c2f-f929-7777-b013-b2dfe6ab825d", "event_id": "UUID('019d5c2f-f933-78f2-bd4a-4e1926b011c1')", "total_latency_ms": 50.98, "idempotency_set_ms": 51.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.155487Z"}
api-4  | {"correlation_id": "019d5c2f-f984-7870-8970-a54062acc6d4", "event_id": "UUID('019d5c2f-f98e-72b3-a5f6-ff6a66de6dc5')", "total_latency_ms": 72.52, "db_insert_ms": 66.3, "redis_enqueue_ms": 70.1, "idempotency_set_ms": 72.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.266442Z"}
api-4  | {"correlation_id": "019d5c2f-f9a0-7160-8849-7af756706baa", "event_id": "UUID('019d5c2f-f9af-7629-864b-9acacfd4229e')", "total_latency_ms": 63.47, "db_insert_ms": 59.4, "redis_enqueue_ms": 61.3, "idempotency_set_ms": 63.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.291368Z"}
api-4  | {"correlation_id": "019d5c2f-fa5c-7d2c-b7e5-dd10e6e22714", "event_id": "UUID('019d5c2f-fa69-7871-bcd9-77ea887fa7fa')", "total_latency_ms": 73.84, "db_insert_ms": 58.1, "redis_enqueue_ms": 69.5, "idempotency_set_ms": 73.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.488050Z"}
api-4  | {"correlation_id": "019d5c2f-fa52-7625-bfa2-24cac6522493", "event_id": "UUID('019d5c2f-fa5e-75fa-81d1-3de3ef844004')", "total_latency_ms": 92.15, "db_insert_ms": 62.1, "redis_enqueue_ms": 79.1, "idempotency_set_ms": 92.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.491500Z"}
api-4  | {"correlation_id": "019d5c2f-fa51-7386-a144-4bf22a13036a", "event_id": "UUID('019d5c2f-fa5d-739f-af60-8f5117aae973')", "total_latency_ms": 104.9, "db_insert_ms": 81.1, "redis_enqueue_ms": 92.3, "idempotency_set_ms": 104.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.502750Z"}
api-2  | {"correlation_id": "019d5c2f-e9e7-7c92-8eae-c6f5174f2a50", "event_id": "UUID('019d5c2f-e9f7-7c87-b7a6-e0649a664971')", "total_latency_ms": 51.26, "idempotency_set_ms": 51.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.251816Z"}
api-2  | {"correlation_id": "019d5c2f-eb0a-7b96-bb3b-0da20f24ddaa", "event_id": "UUID('019d5c2f-eb27-724d-9bf4-e88c85841e1c')", "total_latency_ms": 51.24, "idempotency_set_ms": 51.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.549207Z"}
api-2  | {"correlation_id": "019d5c2f-eb0b-7da3-8587-7b5334f73dd8", "event_id": "UUID('019d5c2f-eb26-78dc-991e-0a80c3c809d2')", "total_latency_ms": 50.06, "idempotency_set_ms": 50.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.552918Z"}
api-2  | {"correlation_id": "019d5c2f-eb2c-77e5-97c0-22309ecc482b", "event_id": "UUID('019d5c2f-eb36-77a1-a04e-612618739a84')", "total_latency_ms": 58.29, "redis_enqueue_ms": 51.0, "idempotency_set_ms": 58.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:57.581001Z"}
api-2  | {"correlation_id": "019d5c2f-ed84-7b67-89c9-c9689118bf6b", "event_id": "UUID('019d5c2f-ed90-744f-9b8f-70a1bd3255e3')", "total_latency_ms": 53.92, "idempotency_set_ms": 53.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.174967Z"}
api-2  | {"correlation_id": "019d5c2f-eeaa-756f-9a58-d4a49a923e92", "event_id": "UUID('019d5c2f-eeb8-7d74-9509-29207e3010e7')", "total_latency_ms": 84.14, "db_insert_ms": 58.0, "redis_enqueue_ms": 79.3, "idempotency_set_ms": 84.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.505545Z"}
api-2  | {"correlation_id": "019d5c2f-eeac-7c3b-8ab1-758215bac112", "event_id": "UUID('019d5c2f-eebd-72b8-afc7-810bffc465f3')", "total_latency_ms": 85.62, "db_insert_ms": 75.8, "redis_enqueue_ms": 82.7, "idempotency_set_ms": 85.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.508188Z"}
api-2  | {"correlation_id": "019d5c2f-eecd-7a00-85d2-3525c4b51886", "event_id": "UUID('019d5c2f-eede-772f-9f77-53abdfb4dccd')", "total_latency_ms": 84.42, "db_insert_ms": 71.9, "redis_enqueue_ms": 82.7, "idempotency_set_ms": 84.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.531463Z"}
api-2  | {"correlation_id": "019d5c2f-eee9-728a-ab87-ad6be99718a7", "event_id": "UUID('019d5c2f-eeec-75f5-97d8-dec2d4276959')", "total_latency_ms": 68.43, "redis_enqueue_ms": 61.4, "idempotency_set_ms": 68.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.543296Z"}
api-2  | {"correlation_id": "019d5c2f-eecf-798d-b58d-57d57cccd1e3", "event_id": "UUID('019d5c2f-eeed-75b8-b15e-8c151a611e6a')", "total_latency_ms": 144.01, "db_insert_ms": 108.2, "redis_enqueue_ms": 124.7, "idempotency_set_ms": 144.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.603177Z"}
api-2  | {"correlation_id": "019d5c2f-ef20-722b-aeaf-8d017eb3262b", "event_id": "UUID('019d5c2f-ef51-79a3-9cf1-0319fbbcbb1b')", "total_latency_ms": 107.93, "db_insert_ms": 101.9, "redis_enqueue_ms": 105.7, "idempotency_set_ms": 107.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.663422Z"}
api-2  | {"correlation_id": "019d5c2f-ef5f-7011-8ab1-da7f8c6cb045", "event_id": "UUID('019d5c2f-ef8a-7d6e-8d36-99f2e53564b7')", "total_latency_ms": 53.55, "idempotency_set_ms": 53.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.681527Z"}
api-2  | {"correlation_id": "019d5c2f-f067-703d-afa8-d03a234b70f0", "event_id": "UUID('019d5c2f-f089-74e7-984b-0a487647b6b9')", "total_latency_ms": 60.28, "db_insert_ms": 57.7, "redis_enqueue_ms": 59.5, "idempotency_set_ms": 60.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.943725Z"}
api-2  | {"correlation_id": "019d5c2f-f069-7c4c-bb3e-4027b86ddaae", "event_id": "UUID('019d5c2f-f08c-7d3b-a83a-7d7952b97224')", "total_latency_ms": 60.13, "db_insert_ms": 55.8, "redis_enqueue_ms": 57.9, "idempotency_set_ms": 60.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:58.946892Z"}
api-2  | {"correlation_id": "019d5c2f-f1ed-771c-9aa8-b46255647bd1", "event_id": "UUID('019d5c2f-f1f9-7e41-82be-4e262b0e7742')", "total_latency_ms": 54.24, "db_insert_ms": 51.7, "redis_enqueue_ms": 53.3, "idempotency_set_ms": 54.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:48:59.309306Z"}
api-4  | {"correlation_id": "019d5c2f-fa64-7514-8570-ff5907312f6a", "event_id": "UUID('019d5c2f-fa6a-7a37-a765-2d07eea72f93')", "total_latency_ms": 87.48, "db_insert_ms": 67.1, "redis_enqueue_ms": 78.5, "idempotency_set_ms": 87.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.503493Z"}
api-4  | {"correlation_id": "019d5c2f-fa70-7bae-8803-054f9642d10e", "event_id": "UUID('019d5c2f-fa81-783c-ba08-686cc5276e57')", "total_latency_ms": 78.43, "db_insert_ms": 63.7, "redis_enqueue_ms": 73.3, "idempotency_set_ms": 78.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.511699Z"}
api-4  | {"correlation_id": "019d5c2f-fa72-7c3c-8ba3-a67333d5d116", "event_id": "UUID('019d5c2f-fa82-791f-9df8-6c6c2a7caa71')", "total_latency_ms": 82.62, "db_insert_ms": 77.1, "redis_enqueue_ms": 79.0, "idempotency_set_ms": 82.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.517909Z"}
api-4  | {"correlation_id": "019d5c2f-fa7e-782f-a75a-30a259a22a3d", "event_id": "UUID('019d5c2f-fab2-7c54-b73d-38935970c4a2')", "total_latency_ms": 69.64, "db_insert_ms": 67.4, "redis_enqueue_ms": 68.9, "idempotency_set_ms": 69.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:01.543131Z"}
api-4  | {"correlation_id": "019d5c2f-fc72-7e97-a212-3a956a23542a", "event_id": "UUID('019d5c2f-fc84-7a87-b819-8251be111dfc')", "total_latency_ms": 62.9, "db_insert_ms": 56.7, "redis_enqueue_ms": 57.6, "idempotency_set_ms": 62.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.011434Z"}
api-4  | {"correlation_id": "019d5c2f-fc6c-7599-b66e-20ca0b2e4843", "event_id": "UUID('019d5c2f-fc85-7754-b4c2-7524eab854a5')", "total_latency_ms": 83.18, "db_insert_ms": 66.5, "redis_enqueue_ms": 75.1, "idempotency_set_ms": 83.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.030182Z"}
api-4  | {"correlation_id": "019d5c2f-fc6b-7b9a-bbd3-4d3da13b2a8f", "event_id": "UUID('019d5c2f-fc86-7927-bad0-2fb8fe30b1f2')", "total_latency_ms": 91.37, "db_insert_ms": 68.2, "redis_enqueue_ms": 76.6, "idempotency_set_ms": 91.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.037331Z"}
api-4  | {"correlation_id": "019d5c2f-fc80-7550-ac33-fd5de6e1d1b7", "event_id": "UUID('019d5c2f-fc9e-7eae-a230-2d3b7d732c36')", "total_latency_ms": 80.3, "redis_enqueue_ms": 69.6, "idempotency_set_ms": 80.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.056298Z"}
api-4  | {"correlation_id": "019d5c2f-fca6-7574-912b-dc37d7f0c3c3", "event_id": "UUID('019d5c2f-fcae-7125-9ba9-2cfee567926e')", "total_latency_ms": 71.75, "redis_enqueue_ms": 60.1, "idempotency_set_ms": 71.7, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.067519Z"}
api-4  | {"correlation_id": "019d5c2f-ffbd-7c33-9080-295d57f4d405", "event_id": "UUID('019d5c2f-ffd8-7ff9-9e51-ab38b2690924')", "total_latency_ms": 95.1, "db_insert_ms": 86.4, "redis_enqueue_ms": 88.1, "idempotency_set_ms": 95.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.885910Z"}
api-4  | {"correlation_id": "019d5c2f-ffd7-7111-bc5c-8133faad6401", "event_id": "UUID('019d5c2f-fffa-7b0b-b9a9-c2e07346d77b')", "total_latency_ms": 109.96, "db_insert_ms": 65.9, "redis_enqueue_ms": 96.3, "idempotency_set_ms": 110.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.932508Z"}
api-4  | {"correlation_id": "019d5c30-001d-774e-9146-5a5d930bd275", "event_id": "UUID('019d5c30-0047-7980-baa5-72a9a7959729')", "total_latency_ms": 75.84, "db_insert_ms": 72.7, "redis_enqueue_ms": 74.7, "idempotency_set_ms": 75.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.976387Z"}
api-4  | {"correlation_id": "019d5c30-004a-77e3-9ead-724824e636ea", "event_id": "UUID('019d5c30-0063-7c0d-a47d-445cd8336de8')", "total_latency_ms": 50.14, "idempotency_set_ms": 50.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.993085Z"}
api-4  | {"correlation_id": "019d5c30-0052-717a-867e-5fefa2f73e50", "event_id": "UUID('019d5c30-006b-7d8d-9a4f-c9134cd52b9e')", "total_latency_ms": 50.18, "idempotency_set_ms": 50.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.995488Z"}
api-4  | {"correlation_id": "019d5c30-0029-7d1f-9cd9-b0e8d910da59", "event_id": "UUID('019d5c30-0060-7707-9c87-bea9cde1295f')", "total_latency_ms": 61.98, "db_insert_ms": 53.3, "redis_enqueue_ms": 58.6, "idempotency_set_ms": 62.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.996232Z"}
api-4  | {"correlation_id": "019d5c30-0028-7d9c-9127-817f020ef696", "event_id": "UUID('019d5c30-005b-74d3-b600-724982f9bad5')", "total_latency_ms": 64.07, "db_insert_ms": 53.3, "redis_enqueue_ms": 60.2, "idempotency_set_ms": 64.1, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:02.997659Z"}
api-1  | {"correlation_id": "019d5c2f-f5f5-74b8-92c5-0f268971ce44", "event_id": "UUID('019d5c2f-f601-729a-bbb4-178646b77f6c')", "total_latency_ms": 54.85, "redis_enqueue_ms": 54.2, "idempotency_set_ms": 54.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.339373Z"}
api-1  | {"correlation_id": "019d5c2f-f609-764e-8acf-99580f292ccb", "event_id": "UUID('019d5c2f-f61a-7a2f-abfd-d2d1c37c08cc')", "total_latency_ms": 53.04, "idempotency_set_ms": 53.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.360139Z"}
api-1  | {"correlation_id": "019d5c2f-f699-7c0c-9d93-90fc2aff113e", "event_id": "UUID('019d5c2f-f6d2-7b6c-b03c-b03d9490982d')", "total_latency_ms": 80.44, "db_insert_ms": 62.9, "redis_enqueue_ms": 78.9, "idempotency_set_ms": 80.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.565353Z"}
api-1  | {"correlation_id": "019d5c2f-f6ab-7147-9035-7cfef27dd174", "event_id": "UUID('019d5c2f-f6d4-7df4-92e0-234f0ccc87b7')", "total_latency_ms": 89.42, "db_insert_ms": 76.0, "redis_enqueue_ms": 76.8, "idempotency_set_ms": 89.4, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.577653Z"}
api-4  | {"correlation_id": "019d5c30-022f-76cc-9ed1-fa35d4c053e8", "event_id": "UUID('019d5c30-0239-7c31-ac87-48273d6524f2')", "total_latency_ms": 63.52, "db_insert_ms": 56.5, "redis_enqueue_ms": 58.2, "idempotency_set_ms": 63.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.478405Z"}
api-4  | {"correlation_id": "019d5c30-0235-74e9-89e3-69d5a9079252", "event_id": "UUID('019d5c30-0241-778d-93cf-cfa9a5df3118')", "total_latency_ms": 56.9, "redis_enqueue_ms": 50.9, "idempotency_set_ms": 56.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.479230Z"}
api-4  | {"correlation_id": "019d5c30-0238-716f-9d48-356120dc1e06", "event_id": "UUID('019d5c30-0245-7c80-b7ce-2dc1e872e622')", "total_latency_ms": 62.47, "db_insert_ms": 52.7, "redis_enqueue_ms": 54.4, "idempotency_set_ms": 62.5, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.486308Z"}
api-1  | {"correlation_id": "019d5c2f-f7a7-71b3-8c03-733bc1c71717", "event_id": "UUID('019d5c2f-f7af-7aa5-82e2-9c2feb1f19bb')", "total_latency_ms": 54.23, "idempotency_set_ms": 54.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.775657Z"}
api-1  | {"correlation_id": "019d5c2f-f7ef-766d-b8be-a8eaa9ac464a", "event_id": "UUID('019d5c2f-f7f7-77a5-bffa-0ba9bb571875')", "total_latency_ms": 80.83, "db_insert_ms": 65.5, "redis_enqueue_ms": 74.2, "idempotency_set_ms": 80.8, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:00.867706Z"}
api-4  | {"correlation_id": "019d5c30-02f4-74c0-9f41-854c70afc9b6", "event_id": "UUID('019d5c30-02fb-7f87-86f2-158b7cb10fc4')", "total_latency_ms": 153.94, "db_insert_ms": 150.2, "redis_enqueue_ms": 153.0, "idempotency_set_ms": 153.9, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.759526Z"}
api-4  | {"correlation_id": "019d5c30-02fa-7ad0-89bd-7a55b14a607f", "event_id": "UUID('019d5c30-0376-7886-bb3d-92a2f771d393')", "total_latency_ms": 50.21, "idempotency_set_ms": 50.2, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.768541Z"}
api-4  | {"correlation_id": "019d5c30-035c-75d6-a75b-ac40a25c5082", "event_id": "UUID('019d5c30-037f-7c93-af4d-4564599eaa07')", "total_latency_ms": 52.96, "redis_enqueue_ms": 51.7, "idempotency_set_ms": 53.0, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.779159Z"}
api-4  | {"correlation_id": "019d5c30-0359-7ccd-bf4c-b78618aed1b4", "event_id": "UUID('019d5c30-0380-7cfa-9b3b-090286cb382e')", "total_latency_ms": 55.57, "db_insert_ms": 51.0, "redis_enqueue_ms": 52.8, "idempotency_set_ms": 55.6, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.780986Z"}
api-4  | {"correlation_id": "019d5c30-035e-7447-b739-819f186dc882", "event_id": "UUID('019d5c30-037d-7712-ad13-3f1fb4ab523b')", "total_latency_ms": 55.27, "redis_enqueue_ms": 51.4, "idempotency_set_ms": 55.3, "event": "slow_request_steps", "level": "warning", "timestamp": "2026-04-05T05:49:03.782148Z"}
